“X”,“Y”,"id","lon","lat","point","polygon","voltage","power_type","substation","osm_id","osm_www","frequency","name","ref","operator","dbahn","status","visible",“field_18”
"13.3263229056168","52.5142138997217","1","13.3263229056168","52.5142138997217","0101000020E6100000A41EBFCB13A72A40043AD5C2D1414A40","0101000020E6100000A41EBFCB13A72A40043AD5C2D1414A40","110000","substation","NA","n2086373623","http://www.osm.org/node/2086373623","50","Umspannwerk TU Nord","NA","Technische Universität Berlin","no","3","1",
"13.3181280244374","52.4372190815534","3","13.3181280244374","52.4372190815534","0101000020E6100000B2CC29ADE1A22A40BA3A7CCBF6374A40","0101000020E6100000B2CC29ADE1A22A40BA3A7CCBF6374A40","110000","substation","NA","n2092808665","http://www.osm.org/node/2092808665","50","Umspannwerk FU-Krahmerstraße","NA","Freie Universität","no","3","1",
"13.4602644992564","52.4354701028572","4","13.4602644992564","52.4354701028572","0101000020E6100000D2A1D7C9A7EB2A402114FD7BBD374A40","0101000020E6100000D2A1D7C9A7EB2A402114FD7BBD374A40","110000","substation","NA","n2094150035","http://www.osm.org/node/2094150035","50","Umspannwerk Krankenhaus Neukölln","NA","Vivantis Krankenhaus Neukölln","no","3","1",
"10.0039731772407","53.5902987803595","3060","10.0039731772407","53.5902987803595","0101000020E6100000B19EB4C508022440A04112E98ECB4A40","0101000020E6100000B19EB4C508022440A04112E98ECB4A40","110000","substation","NA","n4006538989","http://www.osm.org/node/4006538989","50","Umspannwerk Winterhude","NA","Stromnetz Hamburg GmbH","no","3","1",
"10.0410648848166","53.5661457739306","3061","10.0410648848166","53.5661457739306","0101000020E61000002F9AE2740615244078E6F77677C84A40","0101000020E61000002F9AE2740615244078E6F77677C84A40","110000","substation","NA","n4035129039","http://www.osm.org/node/4035129039","50","Umspannwerk Eilbek","NA","Stromnetz Hamburg GmbH","no","3","1",
"7.32664410143695","49.3914359512725","1948","7.32664410143695","49.3914359512725","0101000020E6100000806994CA7B4E1D40D698C0921AB24840","0103000020E61000000100000005000000C95BE2C7E14D1D40454775E814B2484013A5044C524E1D400CF60A562BB2484081D5ABE4154F1D40FDEEC7641CB248406247F742B64E1D40491576250CB24840C95BE2C7E14D1D40454775E814B24840","110000","station","NA","w139522672","http://www.osm.org/way/139522672","NA","NA","NA","Pfalzwerke?","no","2","1",
"10.2349009799548","49.9788196875034","384","10.2349009799548","49.9788196875034","0101000020E61000008E68F5F0447824400341A9F649FD4840","0103000020E61000000100000007000000C1CE40260F7824405938685348FD4840ECED7AF5287824403552AE3D4BFD4840212930B51578244024DD4BA64FFD484070C63450477824407F56AF4055FD4840FB2E2DCC82782440F2EDFBA347FD4840E0CCEA5E377824401D20CA1F3FFD4840C1CE40260F7824405938685348FD4840","110000","substation","distribution","w140594474","http://www.osm.org/way/140594474","NA","Umspannwerk Heidenfeld","NA","NA","no","2","1",
"9.22001297622336","49.2091123992922","1481","9.22001297622336","49.2091123992922","0101000020E61000005F26738AA5702240F112F231C49A4840","0103000020E61000000100000008000000A1347F26697022401CE557E1C89A48405EC1E0F3CF7022401A72B8C8CA9A484046C24AB1DC7022404185DE1FC89A4840C9527F57DF702240E5D9A46FC19A4840870263ABC0702240DC8429AFBC9A4840E1B0D94EB67022402FF347C7BE9A4840E3C7322B7170224059D0671FBE9A4840A1347F26697022401CE557E1C89A4840","110000","sub_station","NA","w142047364","http://www.osm.org/way/142047364","NA","NA","NA","NA","no","2","1",
"7.63633035722227","51.506335693452","2459","7.63633035722227","51.506335693452","0101000020E6100000F5E2662F9A8B1E404616A69BCFC04940","0103000020E610000001000000070000006EAAED80D88A1E40A3F944BAD8C0494039D578E7218C1E403F576808DCC0494092BA50CB478C1E4060A878EDC5C049409D0096FE1B8B1E408E1482D1C2C0494082921D79178B1E4060916080C7C049404126C702058B1E40220C87CBCDC049406EAAED80D88A1E40A3F944BAD8C04940","110000","substation","distribution","w145814205","http://www.osm.org/way/145814205","50","NA","NA","NA","no","1","1",
"13.7330503162595","51.2139776179266","2106","13.7330503162595","51.2139776179266","0101000020E61000004950FD5E52772B4012895B9E639B4940","0103000020E61000000100000009000000E0F2F2F9E3762B401672763F629B494029596F0AF9762B40A069A7016B9B4940EEC9CAC551772B4085895CEA689B4940F2865AB754772B409C28DB7C6B9B4940B5A908C4BB772B40AF680836659B4940CE44DF879F772B404A99BD3F5A9B4940C0032DB145772B40CE29DAAE5F9B49406B7C200A3F772B403070B61E5D9B4940E0F2F2F9E3762B401672763F629B4940","110000","substation","distribution","w148087099","http://www.osm.org/way/148087099","50","Umspannwerk Radeburg","NA","ENSO","no","1","1",
"7.64048364436494","50.3851630571654","3591","7.64048364436494","50.3851630571654","0101000020E610000064AEC8F1DA8F1E409513E7054D314940","0103000020E6100000010000000D0000000DD82F91558F1E401EE692B0423149402294149F6C8F1E40496264424A31494033886D416B8F1E4041ADCABE583149407AFF0058728F1E409A583E5B5C314940015066594F901E400FF3C0295C31494072776BD851901E402BE3924945314940728EAAD819901E40AA087F4C3C31494090999D7DB28F1E40268E400B3D314940465A641FA08F1E40317A8F373E3149404CC96DAC9D8F1E409ACABED53F31494043E06B86868F1E4037DA8CDA3F314940C712FC39568F1E40216879B73F3149400DD82F91558F1E401EE692B042314940","110000","substation","transmission","w152403711","http://www.osm.org/way/152403711","NA","Station Urbar","NA","NA","no","1","1",
"9.75494420051736","50.6947914883718","3259","9.75494420051736","50.6947914883718","0101000020E6100000C80DD70B88822340520C70EDEE584940","0103000020E61000000100000007000000758F5EAE418223400D6C6A61F858494012CA4D08B2822340D5E40E47FC5849403C90D140CB822340CC4A919CEB584940A0112BCCC082234087718968EB584940BA26FA28BE822340C4498A0AE4584940DB4726E8608223409E584439E1584940758F5EAE418223400D6C6A61F8584940","110000","sub_station","NA","w153023232","http://www.osm.org/way/153023232","NA","NA","NA","NA","no","2","1",
"8.03036505801126","51.8497916582674","2714","8.03036505801126","51.8497916582674","0101000020E6100000F43246028C0F204005561AF9C5EC4940","0103000020E6100000010000000E00000000FF2089230F2040D73E5C39A9EC4940E57461CB310F204096F79A09C4EC4940CA1C0884440F204091122FAFD4EC4940E90486105C0F2040DDC51848E2EC49404916DD968F0F2040B5D5D630E3EC4940B57F0B18F20F20400BEB9973D4EC494031B7556F0E10204077D83BCECDEC4940EA3FC258071020408154F0B6CCEC49406D5B069E15102040975A7A93C8EC49407A98DD6CF40F204031C86712C2EC49402D436BF4D70F2040404BCC7DBCEC494025F6B6BDAA0F204021617EA0B3EC4940BA967162A60F2040B858AFBCABEC494000FF2089230F2040D73E5C39A9EC4940","110000","substation","NA","w155511512","http://www.osm.org/way/155511512","50","NA","NA","NA","no","1","1",
"12.2254081358127","51.8825784381312","1218","12.2254081358127","51.8825784381312","0101000020E6100000AA22F7B168732840CEF68B54F8F04940","0103000020E61000000100000005000000D09809FA1D732840C695550BFEF04940E0C8975C8C7328404D71E0C000F14940E82B783FCA7328402FB15168F3F049406576406B2673284051254EB2F0F04940D09809FA1D732840C695550BFEF04940","110000","substation","distribution","w155811522","http://www.osm.org/way/155811522","50","NA","NA","NA","no","1","1",
"7.88942175724025","50.7809047653438","2348","7.88942175724025","50.7809047653438","0101000020E61000007ECABE93C48E1F409638F6AFF4634940","0103000020E6100000010000000800000026C58943348E1F400F324738EF634940E7DC148C998E1F4096D4283B07644940E58D3AADFD8E1F4020B92744046449404DEC456A5E8F1F40B2E8038AFB634940E898774DF28E1F4091030AE6E263494007D0B5DCB28E1F40B024B36DE4634940F52A1D3D5D8E1F40A37A0F7FE663494026C58943348E1F400F324738EF634940","110000","station","NA","w159656193","http://www.osm.org/way/159656193","NA","Station Betzdorf","NA","RWE","no","2","1",
"11.5721070183615","52.0553093707048","1230","11.5721070183615","52.0553093707048","0101000020E61000008D590B36EB242740712BA16014074A40","0103000020E61000000100000008000000F7E352D230242740B94FF1251B074A40135F6FC35D252740A68506E31F074A40D7F73A6163252740CBF6BA221F074A40D9DB0D0569252740F6461E601E074A40B21F9A3C9A252740323368591F074A407BF5EE14A6252740F61B7BA80D074A40D106AA75422427406D59405508074A40F7E352D230242740B94FF1251B074A40","110000","substation","distribution","w162015293","http://www.osm.org/way/162015293","50","NA","NA","NA","no","1","1",
"12.3358113652016","49.869811823709","2139","12.3358113652016","49.869811823709","0101000020E6100000F7549E77EFAB284086406CFE55EF4840","0103000020E6100000010000000A0000002C991FE7A7AB284075B46B4B56EF4840DFC286F5DDAB2840B98271215BEF48400ED7C44AE2AB2840A3FE032D5DEF4840B31D3851E4AB284071BCD4205EEF484007140D5F09AC28404503D07161EF48405810E31C18AC284082520B2C5DEF48400967A8692DAC28403E9B27FE56EF48400D080BFF35AC28400171718054EF4840E39B5D1FCEAB28404A0D8D344BEF48402C991FE7A7AB284075B46B4B56EF4840","110000","substation","distribution","w162545517","http://www.osm.org/way/162545517","50","Umspannwerk Tirschenreuth","NA","E.ON Netz GmbH","no","1","1",
"11.490318522054","51.6407917754407","1234","11.490318522054","51.6407917754407","0101000020E61000009CB081070BFB26402888037705D24940","0103000020E6100000010000000500000057FFB7BDA9FA2640DE5DC46D0DD249401D64EACE42FB264013BC34B313D24940F7751DFE68FB264001F1C8E8FCD149401A126218D6FA26401AF4696CF7D1494057FFB7BDA9FA2640DE5DC46D0DD24940","110000","substation","distribution","w167276957","http://www.osm.org/way/167276957","50","NA","NA","50Hertz","no","1","1",
"11.6466631079677","51.0075356537561","1616","11.6466631079677","51.0075356537561","0101000020E61000009880486D174B2740DE37A5EDF6804940","0103000020E6100000010000000A000000977871FFE04A27408CA9B122EC80494066B2B90EE24A27401D8034AC0281494084467CCE244B2740571196EE02814940DA74D2DE2A4B2740E417F654028149408478D5D62F4B274018C0116CFF8049400509FD0E394B27402D48F76DFF80494041ADAD3D404B2740B23C4B7AFF804940E5A57395504B2740D6F9B097FF80494048592629514B274093983E06EC804940977871FFE04A27408CA9B122EC804940","110000","substation","distribution","w176230318","http://www.osm.org/way/176230318","50","NA","NA","NA","no","1","1",
"9.03738299418139","48.7043596782951","3447","9.03738299418139","48.7043596782951","0101000020E610000009DF22DD2313224001733B75285A4840","0103000020E6100000010000000A00000003C326ECC31222403D8463351E5A4840F921AA7AC812224033F0BC54345A48402AC6FFA6FD122240D85F8520345A484002B7F0D30A13224079F47A6F335A4840C7E5E166241322406631AE35325A48403E5F6F9C93132240779C6EC82E5A484064E36162811322407918B6F91D5A4840D4EF32FD4D132240488C047A1E5A4840A50E7BE0FE1222408EB9FFD91E5A484003C326ECC31222403D8463351E5A4840","110000","station","NA","w23099117","http://www.osm.org/way/23099117","50","Umspannwerk Sindelfingen-Mahdental","NA","NA","no","1","1",
"9.05163684981335","48.6456923604242","3449","9.05163684981335","48.6456923604242","0101000020E6100000026F2A25701A224049A6190CA6524840","0103000020E6100000010000000E000000CF0C9116071A2240242BE3A2AA5248407A721309BA1A2240A183D7F4B25248403A0BB85CD31A2240251C064DA1524840DC471BF38A1A2240EAE1BEDE9D524840C1449D3A231A2240E82BB1D898524840047491C01B1A224019E452A49F524840865259391D1A2240AA10A72EA152484047874B7C201A2240220280B4A252484095EDE168281A2240569144EBA2524840C4012D2C261A2240C2C33BDFA3524840E16FB21F241A2240C43FCBBCA4524840A4F25111191A224058C9EF86A5524840DFF5B9860A1A224066C849F7A7524840CF0C9116071A2240242BE3A2AA524840","110000","station","NA","w23193978","http://www.osm.org/way/23193978","NA","NA","NA","EnBW","no","2","1",
"8.39655112419052","50.2378185018621","911","8.39655112419052","50.2378185018621","0101000020E6100000402EBBBF08CB2040D2F02FD6701E4940","0103000020E61000000100000009000000F0C3CD337BCA2040EF5CB0D26C1E49400E487FD389CA2040603B4C83781E494000FE44BC47CB204071FF4E3A7B1E49401DA826BAA1CB2040ADC5C1D26B1E494082CAC8FEACCB2040EB2A1757681E49401A72D8CD28CB2040B5865DAD681E494097FDEA5F13CB204060163CBE681E49401B206AF3AECA204039145A0B691E4940F0C3CD337BCA2040EF5CB0D26C1E4940","110000","sub_station","NA","w23266120","http://www.osm.org/way/23266120","NA","Umspannwerk Oberems","NA","NA","no","2","1",
"8.60355462295202","52.0442552311863","2783","8.60355462295202","52.0442552311863","0101000020E61000006ADB8D1C05352140A74FC927AA054A40","0103000020E6100000010000000F000000B40687F3A5342140202B7B66B0054A403E759AFBBD34214002DB1D23B1054A407D720E2FBF342140E2186103BB054A403DF96E4C3C3521406A11B4F6BB054A402A5EBFD244352140DD2C88AFB4054A40D8ECEB4548352140EF8505E9B1054A40E27C44435835214061A43EC5A3054A40F197D3296035214026DB9EAB9B054A4096D3236C603521406B25042E9B054A40A3D4AB9EDC34214066577F4397054A406125BECFE03421404A7BA12C98054A405F683B4CD7342140AE7A0F29A0054A4093FCA6A2C4342140268BD9BF9F054A40CA74E59CB73421408717019CA0054A40B40687F3A5342140202B7B66B0054A40","110000","substation","distribution","w27781335","http://www.osm.org/way/27781335","50","NA","NA","Stadtwerke Bielefeld GmbH","no","1","1",
"8.68266693236092","50.4372031551658","2376","8.68266693236092","50.4372031551658","0101000020E6100000001A2985865D21408F92E245F6374940","0103000020E610000001000000070000007E504608495D214012442060EB37494095DADE7B4E5D2140895F99AC02384940A520998ACD5D214010E9307CFF3749405524C3CCBE5D2140D9E9DD61EC37494024D916C9905D21403090B02EEB374940FBA3D797525D21401E9B071FEA3749407E504608495D214012442060EB374940","110000","substation","NA","w32865944","http://www.osm.org/way/32865944","NA","NA","NA","NA","no","2","1",
"9.46964466032217","48.4270387149546","3492","9.46964466032217","48.4270387149546","0101000020E610000043A6D14375F022408F6D6134A9364840","0103000020E61000000100000006000000C0A904600AF022404B40C8DBB536484071372BED4FF022403E54FB24C0364840E4DD09F3A4F02240B69D1920AD364840083A7F68ECF022407149C1EC9D3648400052AA727FF02240A9DF820694364840C0A904600AF022404B40C8DBB5364840","110000","substation","distribution","w33052880","http://www.osm.org/way/33052880","50","Umspannwerk Münsingen","NA","EnBW","no","1","1",
"11.7787087794256","48.1127443250083","598","11.7787087794256","48.1127443250083","0101000020E6100000667BC9EAB28E2740365CF2676E0E4840","0103000020E61000000100000005000000AA3DD6B35E8E27405EA4FAC46E0E48404F4BA8F5CE8E274019B1FF5A7B0E4840F6487685048F2740360047B36D0E48403B95D1059B8E27407D50059C610E4840AA3DD6B35E8E27405EA4FAC46E0E4840","110000","substation","distribution","w34070588","http://www.osm.org/way/34070588","50","Umspannwerk Vaterstetten","NA","EON_Netz","no","1","1",
"13.7133505430119","51.1284546304414","2266","13.7133505430119","51.1284546304414","0101000020E6100000E6A349483C6D2B4005628A3371904940","0103000020E6100000010000000A0000005DA97628C16C2B40B754B69D6C9049401D05AC1DC76C2B40ADE7C5226F904940504B5D57C96C2B40C0E1BA2070904940BC7849AAC26C2B40E56E6946719049409EA0DC3DDF6C2B40923C8DF97E904940F3B2F883F16C2B40042318938090494021DB0825B26D2B409BD4073F769049407FC61571A76D2B407917945C6890494012830AE0966D2B401B1ED148619049405DA97628C16C2B40B754B69D6C904940","110000","substation","distribution","w35452007","http://www.osm.org/way/35452007","50","Umspannwerk Dresden-Wilschdorf","NA","DREWAG","no","1","1",
"9.95699633283146","51.5624733990994","3026","9.95699633283146","51.5624733990994","0101000020E61000005FCE5F6CFBE923404100DB20FFC74940","0103000020E610000001000000070000003DAE0DBBA9E92340B74C9D52F7C749402C45D125B0E92340A4BCE63708C849407541732BD9E92340EADDF79A07C849405741896E4FEA23407DDD613006C84940B8E925AC47EA234033C70584F6C74940CD6FE317D2E923401DF19A61F7C749403DAE0DBBA9E92340B74C9D52F7C74940","110000","substation","distribution","w356064109","http://www.osm.org/way/356064109","50","Umspannwerk Weende","NA","EAM;AVACON","no","1","1",
"13.2253211133965","54.2075796808062","3233","13.2253211133965","54.2075796808062","0101000020E6100000D745FA495D732A403D3092F8911A4B40","0103000020E610000001000000080000000DEBF7BC37732A4095F309D18E1A4B4019A2AD483D732A40361EEDE7951A4B40E36BE6E482732A40F8819764951A4B40802D17447D732A406FB67E178E1A4B402D42588C60732A40377358368E1A4B40506271F74B732A40FFCA17478E1A4B40014A6EDD42732A40FA163C858E1A4B400DEBF7BC37732A4095F309D18E1A4B40","110000","substation","distribution","w369857635","http://www.osm.org/way/369857635","NA","Falkenhagen","NA","EON_edis","no","2","1",
"9.05894347562372","51.7433845897097","3349","9.05894347562372","51.7433845897097","0101000020E61000009F3BD8D62D1E2240A393EA3927DF4940","0103000020E6100000010000000500000037DB13B1BA1D2240D6B5089A36DF4940882965B73C1E22405687F3A63EDF4940F59DB6FCA01E224081D221DA17DF4940A44F65F61E1E2240EDB9B1CC0FDF494037DB13B1BA1D2240D6B5089A36DF4940","110000","substation","distribution","w42681779","http://www.osm.org/way/42681779","50","NA","NA","EON_Mitte","no","1","1",
"7.43289834559493","51.5337698788417","2612","7.43289834559493","51.5337698788417","0101000020E6100000784A33B449BB1D40829B469252C44940","0103000020E6100000010000000E0000005755B14ECABA1D4046FA53744AC44940CE87D991CEBA1D40C65B3EE256C44940D3DD49BEAFBB1D400178A9F95EC4494040E4E5F0ACBB1D406763D6EF56C4494035B84C72ACBB1D402F976D9555C4494093449509BEBB1D409294359155C44940BC9020A9BDBB1D40C607A44153C449405495C116B5BB1D407709FC4353C44940E378DF5BB4BB1D40F56091EB4FC449408E7CEFC1B2BB1D40336E3EC64CC44940D6412319B2BB1D404B1045744BC449401D600D07B2BB1D405007B39C49C449405210C0958CBB1D40013053C049C449405755B14ECABA1D4046FA53744AC44940","110000","sub_station","NA","w53560654","http://www.osm.org/way/53560654","NA","Eving","NA","RWE","no","2","1",
"13.4127760128753","52.8715048558159","197","13.4127760128753","52.8715048558159","0101000020E6100000EDBEA76057D32A4071049B788D6F4A40","0103000020E610000001000000060000001414536E03D32A40FF54472E886F4A403FA87D9E11D32A407B957148966F4A40AF22F7DD4BD32A40F76465F2946F4A4081FC7452ABD32A4001E0EDC2926F4A40F40D4E259DD32A40C7C635A9846F4A401414536E03D32A40FF54472E886F4A40","110000","substation","distribution","w55251124","http://www.osm.org/way/55251124","50","Liebenwalde","NA","EON_edis","no","1","1",
"11.3773222638715","48.1290907438907","653","11.3773222638715","48.1290907438907","0101000020E6100000F3C23E6230C126400F9DA50B86104840","0103000020E6100000010000000F000000B87F8C6208C12640218F55658A104840190CE26713C1264097478F8B8A1048403947086D48C12640CC6A8B328B10484030CDDB1B49C1264043FB37A8891048403E0FAEB453C12640DCDEEAC989104840401AD17855C126409FE8EDCB89104840320A58E855C12640103A5D1789104840C19FE25A56C1264013C44B62881048402AF404F258C1264072D96AD8811048409C16023936C126409622C56A81104840E1F762EC2FC126407054AE5B811048402D48CD2C27C12640FDEAFC3A81104840F52E53E717C12640D22D330A81104840CE0925D60DC126403ACFAC5A81104840B87F8C6208C12640218F55658A104840","110000","substation","NA","w56220633","http://www.osm.org/way/56220633","NA","Umspannwerk Germering","NA","E.ON Netz GmbH","no","1","1",
"9.85278430309625","54.1730655703163","1816","9.85278430309625","54.1730655703163","0101000020E61000005CAEE824A0B4234038493A0327164B40","0103000020E6100000010000000D000000A44277182EB423404D7D292C29164B40C7E7849648B423405A106CFA2A164B40F896F01886B4234052F42C272F164B40BF2EA962D4B4234064CE57E134164B404ED437870FB523407470E96B25164B40163CE4BAADB42340811845A51D164B40A330267498B423401FE36D311C164B4003B265239BB4234077CAD42F1B164B402F4195897DB42340826B420619164B40F3EA849B6EB4234046D0CE741A164B40B5A598214BB4234055C6DDD122164B404CEDB60B39B423407854617725164B40A44277182EB423404D7D292C29164B40","110000","substation","distribution","w71270250","http://www.osm.org/way/71270250","50","UW Nortorf","STUW 47041","Schleswig-Holstein Netz AG","no","1","1",
"10.232529027292","54.0634847916502","3191","10.232529027292","54.0634847916502","0101000020E6100000192E6F0B0E7724402AF7074520084B40","0103000020E6100000010000000B0000000682C8D9C07624406D4D01D417084B40EAA968DBD6762440B73825B01D084B405B89DB37C4762440EDEC66BB20084B4052CC24FCD47624406C067C4726084B40E7346B0CE9762440399410EB2C084B409DFA2C780277244028A378052B084B402B7470B215772440904F068A30084B4078F520A760772440DFFE537924084B40F3F00EF420772440EA4F919D10084B4054B5F2690677244077EBEF9B12084B400682C8D9C07624406D4D01D417084B40","110000","substation","distribution","w87861865","http://www.osm.org/way/87861865","50","NA","NA","NA","no","1","1",
"9.64819865943877","54.084352155301","1827","9.64819865943877","54.084352155301","0101000020E61000007D33D7B1E04B2340B22E2A0DCC0A4B40","0103000020E61000000100000008000000D0A2056D814B23400B3D6B2CD10A4B40F27231A5194C23400EFE0004D40A4B401A3FB68D1C4C2340E5C1172BD10A4B40FD4A0F57454C23404B1BC134D20A4B409970FF344F4C23406021C579CA0A4B4069A05E1EF24B2340EE10A875C50A4B40C96555E88E4B23408705C1FFC20A4B40D0A2056D814B23400B3D6B2CD10A4B40","110000","substation","distribution","w88441855","http://www.osm.org/way/88441855","NA","Hohenwestedt","STUW47250","Schleswig-Holstein Netz AG","no","2","1",
"10.5382977813798","53.3863443349294","3211","10.5382977813798","53.3863443349294","0101000020E610000051124DC49B13254024C22DBB73B14A40","0103000020E6100000010000000700000038DDC299561325407C71DDF27AB14A407DEF5C93AA132540DBFC07B37FB14A40132B4565DF132540104CB6B16BB14A40F7A1A5699E1325404C6600F867B14A400D27431378132540A165CD616EB14A40B4140DF17213254030FEBB4F70B14A4038DDC299561325407C71DDF27AB14A40","110000","substation","distribution","w98399164","http://www.osm.org/way/98399164","50","Umspannwerk Lauenburg/Elbe","NA","NA","no","1","1",
